rho,auc_i,auc_j,best,gain
0.9937020138433698,0.9457341767979565,0.9454751944950602,0.9457341767979565,0.0001443671353157372
0.9979493565451736,0.9457341767979565,0.9460640097516881,0.9460640097516881,-1.3690059935900223e-05
0.9993929691992386,0.9457341767979565,0.9458090684537995,0.9458090684537995,1.1782449554798013e-05
0.9977271751899598,0.9457341767979565,0.9460666448554633,0.9460666448554633,-4.833844953200384e-07
0.9977151930320369,0.9457341767979565,0.9460745602057812,0.9460745602057812,-4.167601829418999e-06
0.9965514984494217,0.9457341767979565,0.945911780075502,0.945911780075502,0.00011964668915021015
0.996690264115725,0.9457341767979565,0.945873656603916,0.945873656603916,0.0001303893116020305
0.9963515686761548,0.9457341767979565,0.945830753501042,0.945830753501042,0.00016343188901324357
0.9952099924203489,0.9457341767979565,0.9457113005163567,0.9457341767979565,0.00020372872500318273
0.9952249636790794,0.9457341767979565,0.9457495166507963,0.9457495166507963,0.00020528787992024622
0.9952087276124448,0.9457341767979565,0.9458064407978091,0.9458064407978091,0.00017826063763459743
0.9941762177710416,0.945952066453561,0.9454751944950602,0.945952066453561,-8.571507899901576e-06
0.9991874249567669,0.945952066453561,0.9460640097516881,0.9460640097516881,-1.283974791710385e-06
0.9981211552686341,0.945952066453561,0.9458090684537995,0.945952066453561,6.55211247846399e-05
0.9991256842796601,0.945952066453561,0.9460666448554633,0.9460666448554633,2.333460740300275e-06
0.9990993452581626,0.945952066453561,0.9460745602057812,0.9460745602057812,6.495088844538088e-08
0.9975132754581879,0.945952066453561,0.945911780075502,0.945952066453561,0.00010430686734286265
0.997658073523833,0.945952066453561,0.945873656603916,0.945952066453561,7.369280302305103e-05
0.9974819644000923,0.945952066453561,0.945830753501042,0.945952066453561,5.8006527343446024e-05
0.9959903125099481,0.945952066453561,0.9457113005163567,0.945952066453561,3.7014527490941695e-05
0.9960370927079971,0.945952066453561,0.9457495166507963,0.945952066453561,4.2332144844836606e-05
0.9962253294128673,0.945952066453561,0.9458064407978091,0.945952066453561,5.538991114195646e-05
0.9938210718895916,0.9454751944950602,0.9460640097516881,0.9460640097516881,-6.037641240497216e-05
0.9935422680999856,0.9454751944950602,0.9458090684537995,0.9458090684537995,9.478967699194651e-05
0.9940187579547022,0.9454751944950602,0.9460666448554633,0.9460666448554633,-6.185793192570177e-05
0.9939559197829865,0.9454751944950602,0.9460745602057812,0.9460745602057812,-6.461656031142571e-05
0.9964076699520669,0.9454751944950602,0.945911780075502,0.945911780075502,-5.831089347396734e-05
0.9964445360733274,0.9454751944950602,0.945873656603916,0.945873656603916,-4.507798786712591e-05
0.9968400058481589,0.9454751944950602,0.945830753501042,0.945830753501042,-3.7701438216686256e-05
0.9981708754843891,0.9454751944950602,0.9457113005163567,0.9457113005163567,-2.3590097447678815e-05
0.9959105896790217,0.9454751944950602,0.9457495166507963,0.9457495166507963,-2.086033698511791e-05
0.9954497477533361,0.9454751944950602,0.9458064407978091,0.9458064407978091,-2.2413432819057277e-05
0.998470720136115,0.9460640097516881,0.9458090684537995,0.9460640097516881,-1.881417453586387e-05
0.9997429181741823,0.9460640097516881,0.9460666448554633,0.9460666448554633,1.7294826476166314e-05
0.9997113698717284,0.9460640097516881,0.9460745602057812,0.9460745602057812,1.5283947906841178e-05
0.9978141109268759,0.9460640097516881,0.945911780075502,0.9460640097516881,1.1641593328670652e-05
0.9976960890315053,0.9460640097516881,0.945873656603916,0.9460640097516881,6.2684201563856234e-06
0.9973376484717624,0.9460640097516881,0.945830753501042,0.9460640097516881,-2.964140692895967e-07
0.9958396187217664,0.9460640097516881,0.9457113005163567,0.9460640097516881,-1.9547021025134725e-05
0.9956036396765333,0.9460640097516881,0.9457495166507963,0.9460640097516881,-1.3841661143043638e-05
0.9958048983211099,0.9460640097516881,0.9458064407978091,0.9460640097516881,-5.0598386591715894e-08
0.9982208542143294,0.9458090684537995,0.9460666448554633,0.9460666448554633,-3.777547385119817e-06
0.9982123375743256,0.9458090684537995,0.9460745602057812,0.9460745602057812,-7.274414145719277e-06
0.9966440304047968,0.9458090684537995,0.945911780075502,0.945911780075502,0.00012682794392337993
0.9966531580365703,0.9458090684537995,0.945873656603916,0.945873656603916,0.00015185362512826206
0.9962953596985283,0.9458090684537995,0.945830753501042,0.945830753501042,0.00018614232551783516
0.9951606237114896,0.9458090684537995,0.9457113005163567,0.9458090684537995,0.00014992969168592385
0.9950655254319222,0.9458090684537995,0.9457495166507963,0.9458090684537995,0.0001686163384267969
0.9950462389009863,0.9458090684537995,0.9458064407978091,0.9458090684537995,0.0001978246178858667
0.9998620436494795,0.9460666448554633,0.9460745602057812,0.9460745602057812,5.275855453290568e-06
0.9979922631052347,0.9460666448554633,0.945911780075502,0.9460666448554633,3.008005040494588e-06
0.9978573847046688,0.9460666448554633,0.945873656603916,0.9460666448554633,-1.6519574165263506e-06
0.9975137081969725,0.9460666448554633,0.945830753501042,0.9460666448554633,-7.942558006401867e-06
0.9960094461831998,0.9460666448554633,0.9457113005163567,0.9460666448554633,-2.5694368132933576e-05
0.9957794507544325,0.9460666448554633,0.9457495166507963,0.9460666448554633,-2.0216111374815604e-05
0.9959865782895724,0.9460666448554633,0.9458064407978091,0.9460666448554633,-7.63616700871772e-06
0.9979252345603102,0.9460745602057812,0.945911780075502,0.9460745602057812,8.920816758628547e-07
0.997798780195565,0.9460745602057812,0.945873656603916,0.9460745602057812,-4.306968498846153e-06
0.9974436703845175,0.9460745602057812,0.945830753501042,0.9460745602057812,-1.0453314810643377e-05
0.9959749629357829,0.9460745602057812,0.9457113005163567,0.9460745602057812,-2.8518521507203687e-05
0.9956577070117368,0.9460745602057812,0.9457495166507963,0.9460745602057812,-2.2730281747040948e-05
0.9958711230074878,0.9460745602057812,0.9458064407978091,0.9460745602057812,-1.0070281454721552e-05
0.9996723006358226,0.945911780075502,0.945873656603916,0.945911780075502,6.122839241617939e-06
0.9993604471486436,0.945911780075502,0.945830753501042,0.945911780075502,1.345139723052391e-06
0.9978150255051927,0.945911780075502,0.9457113005163567,0.945911780075502,-1.323724238999624e-05
0.9977544985096188,0.945911780075502,0.9457495166507963,0.945911780075502,-8.046136518835567e-06
0.9979883620249279,0.945911780075502,0.9458064407978091,0.945911780075502,2.0337184424290555e-06
0.9995316681283098,0.945873656603916,0.945830753501042,0.945873656603916,6.014706718682206e-06
0.9979316574900439,0.945873656603916,0.9457113005163567,0.945873656603916,-4.910401972479939e-06
0.997836798798978,0.945873656603916,0.9457495166507963,0.945873656603916,5.567063829925445e-07
0.9981045172852213,0.945873656603916,0.9458064407978091,0.945873656603916,8.332379707209903e-06
0.998190510348193,0.945830753501042,0.9457113005163567,0.945830753501042,3.126479122594894e-06
0.9981906612203031,0.945830753501042,0.9457495166507963,0.945830753501042,6.896927837951594e-06
0.9984966200626364,0.945830753501042,0.9458064407978091,0.945830753501042,1.0107023858840769e-05
0.9970170479138055,0.9457113005163567,0.9457495166507963,0.9457495166507963,2.0779730232955984e-05
0.9966197030416635,0.9457113005163567,0.9458064407978091,0.9458064407978091,1.856425481383539e-05
0.9995348537274465,0.9457495166507963,0.9458064407978091,0.9458064407978091,6.12234272256984e-06
